date,Power,building_id
2024-01-06 13:15:00,137.06,Walailak_University
2024-01-06 13:30:00,162.91,Walailak_University
2024-01-06 13:45:00,140,Walailak_University
2024-01-06 14:00:00,107.97,Walailak_University
2024-01-06 14:15:00,109.97,Walailak_University
2024-01-06 14:30:00,141.38,Walailak_University
2024-01-06 14:45:00,164.72,Walailak_University
2024-01-06 15:00:00,138.38,Walailak_University
2024-01-06 15:15:00,135.41,Walailak_University
2024-01-06 15:30:00,150.81,Walailak_University
2024-01-06 15:45:00,148.56,Walailak_University
2024-01-06 16:00:00,116.69,Walailak_University
2024-01-06 16:15:00,71.88,Walailak_University
2024-01-06 16:30:00,78.44,Walailak_University
2024-01-06 16:45:00,88.97,Walailak_University
2024-01-06 17:00:00,87.5,Walailak_University
2024-01-06 17:15:00,99.5,Walailak_University
2024-01-06 17:30:00,105,Walailak_University
2024-01-06 17:45:00,109.5,Walailak_University
2024-01-06 18:00:00,114,Walailak_University
2024-01-06 18:15:00,111.5,Walailak_University
2024-01-06 18:30:00,145.5,Walailak_University
2024-01-06 18:45:00,179,Walailak_University
2024-01-06 19:00:00,254,Walailak_University
2024-01-06 19:15:00,252,Walailak_University
2024-01-06 19:30:00,237,Walailak_University
2024-01-06 19:45:00,215,Walailak_University
2024-01-06 20:00:00,175,Walailak_University
2024-01-06 20:15:00,125,Walailak_University
2024-01-06 20:30:00,134.5,Walailak_University
2024-01-06 20:45:00,93,Walailak_University
2024-01-06 21:00:00,99,Walailak_University
2024-01-06 21:15:00,94,Walailak_University
2024-01-06 21:30:00,92.5,Walailak_University
2024-01-06 21:45:00,94.5,Walailak_University
2024-01-06 22:00:00,99.5,Walailak_University
2024-01-06 22:15:00,100,Walailak_University
2024-01-06 22:30:00,99.5,Walailak_University
2024-01-06 22:45:00,89,Walailak_University
2024-01-06 23:00:00,87,Walailak_University
2024-01-06 23:15:00,81.5,Walailak_University
2024-01-06 23:30:00,82,Walailak_University
2024-01-06 23:45:00,81.5,Walailak_University
2024-01-07 00:00:00,82.5,Walailak_University
2024-01-07 00:15:00,82,Walailak_University
2024-01-07 00:30:00,82.5,Walailak_University
2024-01-07 00:45:00,81.5,Walailak_University
2024-01-07 01:00:00,82,Walailak_University
2024-01-07 01:15:00,81,Walailak_University
2024-01-07 01:30:00,76,Walailak_University
2024-01-07 01:45:00,77.5,Walailak_University
2024-01-07 02:00:00,80.5,Walailak_University
2024-01-07 02:15:00,73,Walailak_University
2024-01-07 02:30:00,79.5,Walailak_University
2024-01-07 02:45:00,76.5,Walailak_University
2024-01-07 03:00:00,75,Walailak_University
2024-01-07 03:15:00,75.5,Walailak_University
2024-01-07 03:30:00,74.5,Walailak_University
2024-01-07 03:45:00,78,Walailak_University
2024-01-07 04:00:00,77.5,Walailak_University
2024-01-07 04:15:00,76,Walailak_University
2024-01-07 04:30:00,75.5,Walailak_University
2024-01-07 04:45:00,77.5,Walailak_University
2024-01-07 05:00:00,80.5,Walailak_University
2024-01-07 05:15:00,81,Walailak_University
2024-01-07 05:30:00,79.5,Walailak_University
2024-01-07 05:45:00,79.5,Walailak_University
2024-01-07 06:00:00,81.5,Walailak_University
2024-01-07 06:15:00,85.5,Walailak_University
2024-01-07 06:30:00,84.5,Walailak_University
